LogMarijuana,LogPriceMarijuana,LogPriceCocaine,LogPriceCrack,YearsEducation,Age,Age2,Dealer,Female,PhysicalHealthGood,MentalHealthGood
5.410920744,7.929406535,8.911485044,6.987797956,12,28,784,0,0,1,1
4.848116365,8.517193191,9.105821302,7.418580863,12,28,784,1,0,1,1
5.102549776,7.830305778,8.793701995,8.2280285,12,17,289,1,0,1,0
2.995732274,8.251490017,9.141139854,7.567000942,7,19,361,1,0,0,1
1.386294361,7.718685495,9.105821302,7.418580863,23,27,729,0,0,1,1
2.907321354,7.669895358,9.141139854,7.567000942,12,20,400,0,0,1,1
2.079441542,6.907755279,9.510444964,7.418580863,13,29,841,1,0,1,1
1.386294361,6.907755279,9.498022419,7.418580863,12,19,361,1,0,1,1
2.079441542,8.517193191,9.210340372,8.2280285,5,14,196,1,1,1,0
4.382026635,7.60090246,8.793701995,8.2280285,6,40,1600,1,0,1,1
1.386294361,7.84750856,8.890943734,8.010064426,13,20,400,1,0,1,0
0,7.842914516,9.141139854,7.567000942,12,25,625,0,0,1,1
2.772588722,8.753581917,9.210340372,7.567000942,10,29,841,0,0,1,1
2.772588722,7.60090246,8.9767255,7.60090246,14,27,729,1,0,0,1
4.382026635,6.907755279,9.210340372,6.907755279,9,19,361,0,0,0,1
1.386294361,7.84750856,8.890943734,8.010064426,11,16,256,1,0,0,1
1.386294361,8.125554773,9.123329031,6.907755279,14,27,729,1,0,1,0
0,8.448200284,8.793701995,9.210340372,12,23,529,0,0,1,1
1.386294361,7.814406823,9.242373877,8.334871595,10,29,841,1,1,1,1
5.298317367,7.84750856,8.890943734,8.010064426,6,34,1156,1,0,0,0
3.555348061,7.313220387,9.123329031,6.907755279,10,17,289,1,0,1,0
3.33220451,8.29404964,9.903487553,7.418580863,12,24,576,1,0,1,1
3.401197382,6.907755279,8.911485044,6.987797956,6,40,1600,1,0,1,1
4.382026635,7.13089883,8.911485044,6.987797956,11,21,441,1,1,0,0
0,7.671283241,9.141139854,7.60090246,10,16,256,0,0,1,1
1.311632828,8.111728073,9.105821302,6.907755279,12,20,400,0,0,0,1
4.724010973,7.240899771,9.721165956,7.567000942,10,22,484,1,0,0,0
0,7.99939891,9.970626861,7.60090246,12,35,1225,1,0,1,1
3.401197382,6.907755279,9.558647019,8.2280285,7,18,324,0,0,1,1
4.094344562,6.502290206,9.123329031,6.907755279,13,17,289,0,1,0,1
0,8.9226583,8.517193191,8.517193191,6,14,196,1,0,1,1
6.396929655,6.684611728,9.210340372,6.907755279,6,32,1024,0,1,1,1
3.671402798,8.111728073,8.111728073,8.2280285,15,23,529,1,0,0,1
2.995732274,7.84750856,8.890943734,8.010064426,12,33,1089,1,1,1,1
0,8.517193191,8.793701995,9.210340372,12,30,900,0,0,1,1
4.642828044,7.888584544,9.242373877,8.334871595,5,20,400,1,0,0,1
3.573047639,6.214608098,8.911484976,6.907755279,7,19,361,1,1,1,1
1.386294361,7.824046011,9.903487553,7.418580863,9,16,256,1,1,1,1
0,7.418580863,8.111728073,7.941730268,7,16,256,0,0,1,1
1.386294361,7.60090246,8.793701995,8.2280285,12,29,841,0,0,1,1
2.995732274,7.313220387,7.824046011,7.313220387,12,35,1225,1,0,1,1
2.079441542,7.824046011,10.30895266,7.60090246,6,17,289,1,0,0,1
2.48490665,8.987196821,8.793701995,8.2280285,12,21,441,0,0,0,1
1.386294361,8.283578332,9.210340372,8.2280285,8,60,3600,1,0,1,1
4.605170186,7.60090246,8.890943734,8.111728073,7,40,1600,1,0,1,1
1.609437912,8.517193191,8.793701995,9.210340372,12,28,784,1,0,1,0
3.218875825,8.517193191,8.911485044,6.987797956,11,22,484,0,1,1,1
2.995732274,6.907755279,8.911485044,6.987797956,9,17,289,1,0,1,1
3.871201011,8.804875239,8.793701995,8.2280285,11,21,441,0,0,1,1
5.991464547,6.684611728,8.9767255,7.60090246,7,19,361,1,0,1,1
6.396929655,7.60090246,8.793701995,8.2280285,10,19,361,0,0,1,1
1.791759469,7.60090246,8.853665428,8.2280285,12,24,576,1,1,0,1
1.386294361,1,0,1,1,15,225,225,9.210340372,9.105821302,7.418580863
1.098612289,0,0,1,1,14,196,196,8.006367568,9.105821302,7.418580863
0,0,0,1,1,7,49,49,7.418580863,8.111728073,7.941730268
4.848116365,1,0,1,1,12,144,144,8.517193191,9.105821302,7.418580863
2.48490665,0,1,0,1,8,64,64,8.642356305,9.210340372,7.567000942
3.17805383,0,1,0,1,12,144,144,8.517193191,8.411832676,8.2280285
2.302585093,1,0,1,0,13,169,169,7.60090246,8.517193191,7.567000942
0.146603356,0,0,1,1,17,289,289,6.907755279,9.141139854,6.907755279
2.079441542,1,0,1,1,12,144,144,7.755053125,9.141139854,7.567000942
2.772588722,1,0,1,1,12,144,144,7.13089883,9.141139854,7.60090246
0,0,0,0,0,13,169,169,8.642356305,9.210340372,7.418580863
1.791759469,1,0,0,0,15,225,225,7.60090246,8.853665428,8.2280285
3.951243719,1,0,1,0,4,16,16,6.907755279,9.242373877,8.334871595
0.875089999,0,0,1,1,12,144,144,6.907755279,8.9226583,7.567000942
5.388265606,1,0,1,0,12,144,144,7.003065459,9.433483923,8.9226583
5.102549776,1,0,1,0,12,144,144,7.830305778,8.793701995,8.2280285
0.693147181,1,0,1,0,6,36,36,6.214608098,9.210340372,8.2280285
2.48490665,1,0,1,1,15,225,225,8.804875239,9.970626861,7.60090246
1.386294361,1,0,1,0,6.5,42.25,42.25,7.60090246,8.890943734,8.010064426
2.772588722,0,0,1,0,12,144,144,6.620073207,8.699514748,7.567000942
2.48490665,1,0,1,1,8,64,64,8.29404964,8.006367568,8.2280285
4.364651101,1,1,1,0,12.5,156.25,156.25,8.006367568,8.890943734,8.010064426
2.995732274,1,0,0,1,7,49,49,8.251490017,9.141139854,7.567000942
3.871201011,0,0,1,1,11,121,121,8.804875239,8.793701995,8.2280285
1.386294361,0,1,0,0,12,144,144,8.024207158,9.105821302,7.418580863
1.386294361,0,0,1,1,17,289,289,7.096997251,8.699514748,7.567000942
0,0,0,0,1,14,196,196,7.843940242,9.141139854,7.567000942
1.386294361,0,1,0,0,12,144,144,6.907755279,9.141139854,6.907755279
1.493489812,0,1,1,0,12,144,144,7.978196702,7.60090246,8.29404964
2.995732274,0,0,1,0,11,121,121,7.60090246,8.890943734,8.010064426
2.079441542,0,1,0,0,12.5,156.25,156.25,6.907755279,7.824046011,7.567000942
1.220241194,0,0,1,1,15,225,225,7.457354266,9.721165956,7.567000942
0,0,0,1,1,10,100,100,7.671283241,9.141139854,7.60090246
4.72717939,1,0,1,1,12,144,144,7.830305778,8.793701995,8.2280285
0,0,0,1,1,10,100,100,8.29404964,9.210340372,7.567000942
2.335509874,0,0,1,1,15,225,225,8.29404964,9.36449108,7.418580863
3.688879454,0,1,1,1,12,144,144,8.006367568,8.006367568,7.567000942
1.386294361,0,0,1,1,12,144,144,7.60090246,8.793701995,8.2280285
5.991464547,1,1,0,1,8,64,64,8.29404964,9.210340372,8.2280285
3.021524964,0,0,1,0,12,144,144,8.29404964,9.210340372,7.567000942
4.835727944,1,0,1,1,13,169,169,7.457354266,9.721165956,7.567000942
3.401197382,1,0,1,0,15,225,225,7.418580863,8.9226583,7.567000942
1.386294361,1,1,0,0,14,196,196,8.517193191,9.141139854,7.567000942
1.386294361,1,1,1,1,11,121,121,7.843940242,9.141139854,7.567000942
1.386294361,1,0,1,0,8,64,64,7.096997251,8.699514748,7.567000942
4.787491743,0,0,1,1,6,36,36,7.60090246,8.111728073,8.2280285
2.079441542,1,0,1,0,16,256,256,8.114275037,9.618025215,6.907755279
1.386294361,0,0,1,1,14,196,196,8.517193191,9.141139854,7.567000942
5.480638923,0,1,1,1,14,196,196,6.907755279,9.123328922,8.2280285
0,0,1,1,0,12,144,144,7.457354266,9.721165956,7.567000942
2.079441542,0,0,1,0,13,169,169,6.620073207,8.517193191,7.567000942
1.386294361,0,0,1,1,12,144,144,8.517193191,8.006367568,8.2280285
4.094344562,0,0,1,1,11,121,121,8.804875239,8.517193191,8.2280285
1.609437912,1,0,1,1,12,144,144,7.60090246,8.111728073,8.2280285
4.64088833,0,0,0,1,12,144,144,7.195437401,9.903487553,7.567000942
1.311632828,0,0,0,1,12,144,144,8.111728073,9.105821302,6.907755279
2.440227051,0,0,1,1,12,144,144,8.517193191,9.141139854,7.567000942
0.693147181,0,0,1,1,12,144,144,7.313220387,9.105821302,7.60090246
0,1,1,1,0,11,121,121,7.718685495,9.105821302,7.418580863
4.787491743,1,0,1,1,12,144,144,6.907755279,9.903487553,8.2280285
4.724010973,1,0,0,0,10,100,100,7.240899771,9.721165956,7.567000942
1.386294361,0,0,1,1,23,529,529,7.718685495,9.105821302,7.418580863
1.386294361,0,1,0,0,16,256,256,7.457354266,9.721165956,7.567000942
2.48490665,0,0,0,1,11,121,121,8.006367568,8.517193191,7.567000942
1.373995616,1,1,1,0,14,196,196,7.843940242,9.141139854,7.567000942
5.480638923,1,0,1,1,12,144,144,7.963807953,8.699514748,8.354674262
2.995732274,0,1,1,1,12,144,144,7.457354266,9.721165956,7.567000942
1.386294361,0,0,1,1,12,144,144,7.824046011,9.721165956,7.567000942
0,1,1,0,0,13,169,169,8.041110482,9.903487553,6.907755279
0.693147181,1,0,1,1,17,289,289,7.755053125,8.111728073,7.418580863
3.465735903,1,0,0,0,13,169,169,6.843216758,8.890943734,8.010064426
4.382026635,1,1,0,1,8,64,64,6.214608098,8.890943734,8.010064426
2.708050201,0,0,0,0,12.5,156.25,156.25,8.117958643,10.02127059,8.079549192
4.266080988,1,0,1,1,12,144,144,8.006367568,9.618025215,6.907755279
2.995732274,1,1,1,1,11,121,121,8.006367568,9.105821302,7.418580863
1.152679457,1,0,1,1,15,225,225,8.517193191,7.60090246,8.29404964
4.787491743,1,0,1,0,12,144,144,8.517193191,9.210340372,7.418580863
4.787491743,0,0,0,1,12,144,144,7.418580863,8.793701995,8.2280285
1.197517484,1,0,1,1,9,81,81,7.84750856,8.890943734,8.010064426
2.772588722,1,0,1,1,13,169,169,7.824046011,7.60090246,8.29404964
2.48490665,1,0,1,0,12,144,144,7.418580863,8.111728073,8.2280285
4.094344562,1,0,0,1,17,289,289,8.111728073,9.105821302,7.418580863
0,0,1,1,1,16,256,256,7.923136926,9.105821302,6.907755279
1.687662858,1,0,1,1,15,225,225,7.84750856,8.890943734,8.010064426
2.995732074,1,0,1,1,12,144,144,7.755053125,9.141139854,7.567000942
0,1,0,1,1,14,196,196,8.125554773,9.123329031,6.907755279
4.248495242,1,1,1,0,10,100,100,6.43775165,8.411832676,8.2280285
1.098612289,1,0,0,1,6,36,36,9.210340372,8.793701995,8.2280285
5.474207998,0,0,1,1,12,144,144,8.363042538,8.9226583,8.2280285
0,0,1,1,1,10,100,100,7.274380593,9.558647019,8.2280285
4.317488114,0,0,1,1,9,81,81,7.60090246,9.558647019,8.2280285
3.688879454,0,0,0,1,5,25,25,8.29404964,9.141139854,7.567000942
2.302585093,0,0,1,1,10,100,100,8.517193191,8.890943734,8.010064426
1.077835131,1,0,1,0,13,169,169,7.835238501,9.952277717,8.079549192
5.480638923,0,0,1,0,17,289,289,6.214608098,9.952277717,8.079549192
0,1,0,0,0,17,289,289,7.978196702,7.60090246,8.29404964
3.465735903,0,0,1,1,6.5,42.25,42.25,7.824046011,8.517193191,8.2280285
0,0,0,1,1,19,361,361,7.877155784,9.970626861,7.60090246
4.787491743,0,0,1,1,12,144,144,8.517193191,8.411832676,7.418580863
4.787491743,0,0,1,1,7,49,49,6.907755279,9.141139854,7.60090246
1.386294361,1,0,1,1,12,144,144,8.517193191,9.141139854,7.60090246
0,0,1,1,0,17,289,289,8.006367568,8.006367568,7.567000942
2.995732274,1,0,1,1,12,144,144,7.313220387,7.824046011,7.313220387
1.609437912,1,1,0,0,14,196,196,6.725433766,9.210340372,7.313220387
4.787491743,1,0,1,1,11,121,121,6.214608098,8.517193191,8.2280285
0.900642169,1,0,1,1,17,289,289,8.125554773,9.123329031,6.907755279
3.984343667,1,0,1,0,6,36,36,8.160518247,9.242373877,8.334871595
3.688879454,1,0,1,1,8,64,64,8.006367568,8.9226583,8.2280285
1.828127126,1,0,1,0,10,100,100,7.483119436,8.793701995,8.2280285
3.492169164,0,0,1,1,14,196,196,7.313220387,9.105821302,7.418580863
5.480638923,0,0,1,1,8,64,64,7.418580863,8.699514748,7.567000942
1.098612289,0,0,1,1,17.5,306.25,306.25,8.111728073,7.824046011,8.2280285
1.386294361,1,1,1,0,17,289,289,6.725433694,9.576965617,7.941730268
4.787491743,1,0,1,1,11,121,121,8.517193191,9.105821302,7.418580863
0,0,0,1,1,16,256,256,6.789972278,8.793701995,8.2280285
3.091042453,1,0,1,1,7,49,49,6.812445067,9.618025215,6.907755279
1.386294361,1,0,1,1,16,256,256,8.114275037,9.618025215,6.907755279
1.386294361,1,0,1,1,15,225,225,7.835238501,9.952277717,8.079549192
4.787491743,1,0,0,1,9,81,81,8.111728073,9.224133705,7.60090246
1.386294361,1,1,1,1,14,196,196,8.117958643,10.02127059,8.079549192
3.465735903,1,0,1,0,10,100,100,8.117958643,10.02127059,8.079549192
0.693147181,0,0,1,1,18,324,324,7.835238501,9.952277717,8.079549192
5.075173815,1,0,1,1,9,81,81,7.718685495,7.824046011,7.313220387
0,1,0,1,1,12,144,144,7.84750856,7.824046011,8.010064426
2.079441542,1,0,0,1,6,36,36,7.824046011,10.30895266,7.60090246
1.17865515,1,0,0,1,6,36,36,8.699514748,9.618025215,6.907755279
1.098612289,0,0,1,1,14,196,196,8.29404964,9.36449108,7.418580863
3.850722394,1,0,1,0,10,100,100,7.418580863,8.699514748,8.010064426
1.946853504,1,1,1,0,19,361,361,8.125554773,9.123329031,6.907755279
0,0,0,1,1,16,256,256,7.975712018,9.224133705,7.60090246
0,0,0,1,0,12,144,144,8.09914925,8.517193191,8.2280285
0,1,1,0,1,12,144,144,8.517193191,9.141139854,7.567000942
2.079441542,0,0,0,0,17.5,306.25,306.25,8.09914925,8.517193191,8.2280285
5.075173815,0,0,0,0,6,36,36,7.13089883,7.60090246,8.29404964
0.693147181,0,0,1,1,6,36,36,6.907755279,9.123328922,8.2280285
0,0,1,0,1,3,9,9,8.517193191,8.793701995,8.2280285
0,0,0,0,0,18,324,324,7.60090246,9.105821302,7.418580863
0,1,0,0,1,13,169,169,8.517193191,9.105821302,7.418580863
4.094344562,0,0,1,1,11,121,121,7.975712018,9.224133705,7.60090246
0,0,0,1,0,13,169,169,8.699514748,9.105821302,7.418580863
0,0,0,1,0,13,169,169,8.491875383,9.105821302,7.418580863
2.995732274,1,0,1,1,16,256,256,7.60090246,9.141139854,7.567000942
5.480638923,1,0,0,1,15,225,225,7.60090246,9.224133705,7.60090246
0,0,1,0,0,8,64,64,8.111728073,7.824046011,8.2280285
5.480638923,0,0,1,1,12,144,144,8.066992189,7.60090246,7.888584544
0,0,1,0,0,14,196,196,7.523124739,8.9226583,7.418580863
1.32175584,0,0,1,0,16,256,256,6.502290206,8.699514748,8.354674262
5.075173815,0,0,0,0,9,81,81,8.006367568,8.006367568,8.2280285
6.384630918,0,0,1,0,12,144,144,7.843940242,9.141139854,7.567000942
3.401197382,1,0,0,0,18,324,324,7.418580863,9.970626861,7.60090246
0,0,0,0,1,17,289,289,9.104979856,9.36449108,7.418580863
1.098612289,0,0,1,1,14,196,196,8.642356305,9.36449108,7.418580863
0,0,0,1,0,16,256,256,7.863266724,9.498022419,7.418580863
3.465735903,1,1,1,1,12,144,144,7.13089883,8.517193191,7.313220387
2.995732274,1,1,0,0,13,169,169,8.29404964,7.60090246,7.195437401
0,0,0,1,1,17,289,289,8.117958643,10.02127059,8.079549192
3.615067319,0,0,1,1,13,169,169,7.888584544,10.02127059,8.079549192
0,0,0,1,1,13,169,169,7.835238501,9.952277717,8.079549192
0,0,0,1,0,12,144,144,7.457354266,9.721165956,7.567000942
1.386294361,0,1,1,0,17,289,289,8.517193191,9.105821302,7.418580863
5.480638923,0,0,1,1,7,49,49,7.755053125,8.793701995,7.60090246
1.945910149,0,0,1,0,12,144,144,7.003065459,8.911484976,8.354674262
4.57777126,1,0,1,0,17,289,289,6.907755279,8.793701995,6.907755279
1.277807436,1,0,0,1,12,144,144,8.29404964,9.210340372,8.2280285
4.918979256,1,0,0,0,8,64,64,7.60090246,9.970626861,7.60090246
1.370546055,0,0,1,0,12,144,144,7.99939891,9.970626861,7.60090246
3.17805383,1,0,1,1,6,36,36,7.824046011,8.890943734,8.010064426
3.519620982,1,1,0,1,17,289,289,8.642356305,9.36449108,7.418580863
2.302585093,0,0,1,1,8,64,64,6.214608098,8.872533936,8.354674262
3.401197382,0,0,1,1,15,225,225,8.111728073,8.872533936,8.354674262
0.488031275,1,1,1,1,16,256,256,7.177418839,8.872533936,8.354674262
3.784189634,1,1,1,1,4,16,16,6.530461054,8.517193191,7.313220387
0,1,0,1,1,12,144,144,7.99939891,9.970626861,7.60090246
2.079441542,1,1,1,0,12,144,144,8.517193191,8.517193191,7.313220387
6.396929655,1,0,1,1,7,49,49,7.888584544,8.517193191,7.313220387
4.094344562,1,0,1,1,10,100,100,6.502290206,9.970626861,7.60090246
2.995732274,0,0,0,0,8,64,64,7.60090246,9.970626861,7.60090246
2.079441542,1,0,1,1,6,36,36,6.907755279,7.824046011,7.313220387
2.302585093,0,0,1,0,12,144,144,7.60090246,9.903487553,7.567000942
2.708050201,1,0,1,1,8,64,64,7.888584544,9.903487553,8.2280285
4.787491743,1,0,1,1,9,81,81,6.907755279,7.824046011,7.313220387
4.094344562,1,1,1,1,6,36,36,8.006367568,8.006367568,8.2280285
1.386294361,1,1,0,0,17,289,289,8.517193191,10.1911696,7.60090246
2.48490665,0,0,0,1,12,144,144,8.987196821,8.793701995,8.2280285
0,0,1,1,1,18,324,324,8.411832676,8.853665428,7.567000942
3.465735903,0,0,1,1,12,144,144,7.824046011,9.123329031,6.907755279
3.401197382,0,0,1,1,7,49,49,6.907755279,9.558647019,8.2280285
1.386294361,0,0,0,1,4,16,16,8.987196821,9.141139854,7.567000942
3.61822405,0,0,1,0,16,256,256,8.125554773,9.123329031,6.907755279
0,1,0,1,0,14,196,196,8.125554773,9.123329031,6.907755279
3.218875825,1,0,1,1,12,144,144,6.684611728,9.618025215,6.907755279
4.787491743,1,0,1,1,13,169,169,7.60090246,9.618025215,6.907755279
4.65396035,0,0,1,1,17,289,289,6.907755279,9.210340372,8.2280285
1.386294361,1,0,1,0,14,196,196,7.313220387,9.558647019,8.2280285
1.609437912,0,0,1,0,13,169,169,9.210340372,9.903487553,6.907755279
5.480638923,0,0,1,1,6.5,42.25,42.25,7.60090246,8.517193191,8.2280285
1.609437912,0,0,1,0,15,225,225,7.60090246,9.224133705,7.60090246
0,0,0,1,0,11,121,121,8.09914925,8.517193191,8.2280285
0.294104703,0,0,1,0,12,144,144,8.125554773,9.123329031,6.907755279
2.995732274,0,0,1,1,2,4,4,7.60090246,8.793701995,7.60090246
1.386294361,1,1,1,1,17,289,289,8.29404964,9.576965617,7.941730268
0,0,0,0,0,13,169,169,8.29404964,9.105821302,7.418580863
0,1,0,1,1,12,144,144,8.09914925,8.517193191,8.2280285
0,1,0,1,0,17,289,289,8.041110482,9.903487553,6.907755279
5.480638923,1,1,0,0,6,36,36,6.907755279,8.890943734,8.010064426
1.386294361,1,1,1,1,16,256,256,8.041110482,9.903487553,6.907755279
1.215357186,0,0,1,0,17,289,289,8.024207158,9.105821302,7.418580863
1.386294361,0,1,1,0,14,196,196,7.60090246,9.141139854,7.567000942
2.995732274,1,1,1,1,10,100,100,7.84750856,8.890943734,8.010064426
0,0,0,0,0,8,64,64,7.842914516,9.141139854,7.567000942
2.48490665,1,0,1,1,16,256,256,8.804875239,9.224133705,7.60090246
5.480638923,1,0,1,1,12,144,144,6.725433694,9.224133705,7.60090246
2.079441542,0,0,1,1,17,289,289,8.517193191,9.105821302,6.907755279
1.609437912,1,0,1,1,8,64,64,8.29404964,9.242373877,8.334871595
0,0,1,1,0,14,196,196,7.830305778,8.793701995,8.2280285
1.386294361,0,0,0,0,6,36,36,7.830305778,8.793701995,8.2280285
1.386294361,0,1,1,1,16,256,256,7.671283241,9.141139854,7.60090246
5.192956851,1,0,1,1,12,144,144,7.824046011,8.890943734,8.010064426
4.787491743,1,1,1,1,10,100,100,6.907755279,9.224133705,7.60090246
0,0,0,1,1,14,196,196,8.491875383,9.105821302,7.418580863
2.48490665,0,0,1,1,13,169,169,8.804875239,8.160518247,7.418580863
2.079441542,1,0,1,1,6,36,36,6.907755279,9.242373877,8.334871595
0.641853939,1,0,1,1,17,289,289,7.170119543,9.105821302,7.418580863
2.302585093,0,0,1,1,12,144,144,7.60090246,9.105821302,7.418580863
1.386294361,0,1,1,0,10,100,100,7.60090246,9.141139854,7.567000942
2.949389233,1,1,1,1,12,144,144,7.975712018,9.224133705,7.60090246
3.401197382,1,0,0,0,4,16,16,8.111728073,8.517193191,8.29404964
1.048034142,1,0,1,0,13,169,169,8.114275037,9.618025215,6.907755279
0.47644838,0,0,1,0,20,400,400,8.29404964,9.576965617,7.941730268
3.401197382,1,1,0,0,10,100,100,6.502290206,8.793701995,8.2280285
1.386294361,0,0,1,1,16,256,256,8.283578332,9.210340372,8.2280285
2.995732274,1,0,1,1,14,196,196,8.29404964,9.224133705,7.60090246
2.302585093,1,0,0,0,13,169,169,8.29404964,9.224133705,7.60090246
0,0,0,1,0,13,169,169,8.111728073,7.824046011,7.418580863
6.396929655,0,0,1,1,10,100,100,7.60090246,8.793701995,8.2280285
0.206995551,1,1,0,0,12,144,144,7.985516759,9.141139854,7.567000942
1.098612289,1,0,1,1,13,169,169,7.654969676,8.111728073,8.2280285
2.907321354,0,0,1,1,12,144,144,7.669895358,9.141139854,7.567000942
4.702934352,1,1,1,1,12,144,144,8.699514748,9.210340372,6.907755279
2.079441542,0,0,1,1,12,144,144,7.673223121,9.983530229,7.941730268
3.688879454,1,0,1,1,15,225,225,8.006367568,8.160518247,7.567000942
0,0,0,1,1,16,256,256,7.270660773,7.824046011,7.313220387
1.609437912,1,0,1,1,10,100,100,7.975712018,9.224133705,7.60090246
0,0,0,1,1,7,49,49,8.111728073,7.824046011,7.418580863
3.871201011,1,0,1,1,15,225,225,7.824046011,9.105821302,7.418580863
3.462335879,0,0,0,1,10,100,100,7.720564041,8.411832676,8.2280285
5.991464547,0,0,1,0,8,64,64,7.60090246,8.793701995,8.2280285
2.772588722,1,0,1,1,9,81,81,7.824046011,8.793701995,8.2280285
2.302585093,0,0,0,1,12,144,144,8.517193191,8.517193191,7.567000942
1.386294361,1,0,1,1,16,256,256,7.661527081,8.160518247,7.567000942
1.386294361,0,1,1,1,10,100,100,7.649692624,9.210340372,7.941730268
3.575472934,1,0,0,0,12,144,144,7.313220387,9.105821302,7.418580863
1.386294361,0,0,1,0,13,169,169,8.006367568,8.517193191,7.567000942
5.981414211,0,0,1,1,19,361,361,7.522940918,9.558647019,7.941730268
0,0,0,0,0,13,169,169,6.907755279,9.510444964,7.418580863
4.10842025,0,0,0,1,12,144,144,6.789972278,9.141139854,7.567000942
2.708050201,0,1,0,0,11,121,121,7.60090246,8.517193191,8.2280285
2.995732274,0,0,1,0,12,144,144,7.60090246,9.141139854,7.567000942
2.079441542,0,1,0,0,7,49,49,7.60090246,9.141139854,7.567000942
1.458739806,0,0,1,1,13,169,169,8.125554773,9.123329031,6.907755279
1.386294361,1,0,1,1,13,169,169,7.84750856,8.890943734,8.010064426
5.480638923,0,0,1,1,15,225,225,6.214608098,9.105821302,6.907755279
0,1,1,1,1,12,144,144,8.125554773,9.123329031,6.907755279
1.386294361,0,1,1,1,17,289,289,8.125554773,9.123329031,6.907755279
4.536177429,0,0,0,1,12,144,144,7.013115785,9.123329031,6.907755279
0.815304457,0,0,1,1,14,196,196,8.125554773,9.123329031,6.907755279
3.261674131,0,0,1,1,14,196,196,7.755053125,8.111728073,7.418580863
4.025351691,0,0,1,1,6,36,36,7.957577383,9.141139854,7.567000942
0,0,1,1,0,12,144,144,8.517193191,9.141139854,7.567000942
2.48490665,0,1,0,0,12,144,144,7.60090246,9.105821302,7.418580863
0.405465108,0,0,1,1,14,196,196,7.313220387,9.105821302,7.418580863
0,1,0,1,1,17,289,289,8.125554773,9.123329031,6.907755279
1.386294361,1,0,1,1,13,169,169,8.125554773,9.123329031,6.907755279
2.050480696,0,0,1,1,10,100,100,7.824046011,9.141139854,7.567000942
0.753771802,0,0,1,1,17,289,289,8.517193191,9.903487553,7.941730268
2.48490665,0,0,0,0,9,81,81,8.804875239,8.793701995,8.2280285
0,1,1,1,0,16,256,256,8.517193191,9.141139854,7.567000942
1.07451483,0,0,1,1,10,100,100,8.517193191,8.793701995,8.2280285
1.386294361,1,0,1,0,12,144,144,9.210340372,9.903487553,6.907755279
5.981414211,0,0,1,1,8,64,64,7.835238501,9.952277717,8.079549192
5.075173815,1,0,1,1,17,289,289,7.313220387,9.105821302,6.907755279
1.386294361,0,0,1,1,21,441,441,8.041110482,9.903487553,6.907755279
1.386294361,1,0,1,1,8,64,64,7.313220387,9.210340372,8.2280285
0,1,1,0,1,14,196,196,8.125554773,9.123329031,6.907755279
2.995732274,1,1,1,1,12,144,144,6.214608098,9.618025215,6.907755279
5.199202307,0,0,1,1,12,144,144,6.502290206,9.224133705,7.60090246
4.787491743,1,0,0,0,8,64,64,6.214608098,8.890943734,8.010064426
4.787491743,1,0,0,0,10,100,100,6.907755279,8.111728073,8.2280285
2.079441542,1,0,1,1,11,121,121,7.84750856,8.890943734,8.010064426
4.798265497,1,0,0,1,7,49,49,7.60090246,8.890943734,8.010064426
0,1,0,1,1,11,121,121,7.313220387,9.105821302,7.60090246
2.06491338,1,0,1,0,13,169,169,7.60090246,9.970626861,7.60090246
4.382026635,0,0,1,1,13,169,169,6.214608098,9.141139854,7.567000942
3.621562223,0,0,1,1,12,144,144,6.502290206,8.006367568,7.418580863
3.871201011,0,0,0,1,11,121,121,6.725433694,8.793701995,8.2280285
1.386294361,1,0,1,1,8,64,64,8.283578332,9.210340372,8.2280285
0,1,1,1,1,11,121,121,8.114275037,9.618025215,6.907755279
3.401197382,1,0,1,0,3,9,9,6.502290206,8.793701995,8.2280285
3.506557857,0,0,0,1,9,81,81,6.502290206,9.903487553,8.2280285
3.688879454,1,0,1,1,12.5,156.25,156.25,8.29404964,9.242373877,8.334871595
3.465735903,1,1,1,0,11,121,121,7.313220387,8.793701995,8.2280285
2.48490665,1,1,1,1,17,289,289,7.877155784,9.970626861,7.60090246
1.793898979,0,0,1,1,12,144,144,7.824046011,9.618025215,6.907755279
4.787491743,1,1,0,0,16,256,256,7.418580863,8.793701995,8.2280285
0.181942818,0,0,1,1,15,225,225,6.907755279,9.141139854,6.907755279
0,1,1,1,1,15,225,225,8.125554773,9.123329031,6.907755279
4.382026635,1,0,0,0,9,81,81,6.907755279,8.793701995,8.2280285
0,0,0,1,1,17,289,289,7.60090246,9.141139854,7.567000942
2.079441542,1,0,1,1,13,169,169,6.907755279,9.510444964,7.418580863
3.688879454,0,0,1,1,12,144,144,6.907755279,7.824046011,7.567000942
4.787491743,1,0,1,1,13,169,169,6.907755279,9.141139854,7.567000942
1.386294361,0,1,1,1,12,144,144,8.251490017,9.141139854,7.567000942
5.886104031,0,0,1,0,8,64,64,8.29404964,7.60090246,7.195437401
3.401197382,1,0,1,0,14,196,196,8.006367568,9.970626861,7.60090246
2.995732274,0,0,1,1,12,144,144,7.863266724,9.498022419,7.418580863
6.102311763,0,0,1,0,14,196,196,7.863266724,9.498022419,7.418580863
1.386294361,1,0,1,1,12,144,144,6.907755279,9.498022419,7.418580863
4.787491909,1,0,1,1,17,289,289,6.502290206,9.903487553,7.567000942
1.386294361,0,1,1,1,17,289,289,8.111728073,8.29404964,7.418580863
